APOA1	CCR5	1.3786102251360977	8.617042645945466e-24
DBI	MYD88	1.4248148006073924	1.7917517240074165e-39
DBI	TLN1	1.4662082386532251	2.317723270855229e-86
DBI	TLN2	1.4430251105562641	2.937038114847179e-72
DBI	CHRM2	1.5332104884492292	0.0
DBI	SEC13	1.3380861124991732	0.0
DBI	RDX	1.3875683942742656	6.903665247584623e-31
DBI	PTGS2	1.4826990721758837	6.63244053100254e-38
ACSL5	ACACA	1.3300985457503474	5.25337342352988e-27
SCP2	HSP90AB1	1.3530319635725427	8.117433940480728e-11
SCP2	HSP90B1	1.5614699060531196	5.1241639860878314e-11
ACADM	CANX	1.3526337498827572	1.2190657721502454e-12
CALM2	RAP1A	1.3120701534922077	1.652363726591931e-39
CALM2	RAC2	1.6034654912373172	1.5479977361040014e-42
CALM2	RAC3	1.3687515019136949	2.6880265686737387e-39
CALM2	CASP3	1.6894242619047137	7.112352777605014e-43
CALM2	CHUK	1.817203052154983	1.8874143315180727e-44
CALM2	TNNI3	1.8925978278016653	1.8044071022648726e-40
CALM2	MRAP	1.5286863748234014	1.0284624823593387e-40
CALM2	PPP1CA	1.306751373986833	1.7018588023486564e-37
CALM2	PFKP	1.687148875648822	7.605776024532247e-43
CALM2	GSK3B	1.8299110994997698	2.0286979938860804e-45
CALM2	CHRM1	1.7567888190799577	0.0
CALM2	PPIF	1.6679904183994976	6.226320892593379e-43
CALM2	PRKAR2B	1.3292281408709858	1.222016261823606e-38
CALM2	CALCR	1.4080616612185137	5.643076345501835e-42
CALM2	PPP1R12B	1.321897181462036	1.4050955859500888e-37
CALM2	PRKAG3	1.448440580719688	0.0
CALM2	MSN	1.3411388722154003	5.1950811488764536e-39
CALM2	SLC9A1	1.418275135945869	2.086467458093437e-39
CALM2	ARF1	1.333062330339247	9.257215079880909e-38
CALM2	FLNC	1.3916889958252896	1.0930232788987671e-38
CALM2	ILK	2.072157890970507	2.736607455400484e-47
CALM2	OXT	1.488031702046878	1.297211850834584e-33
CALM2	IL6ST	1.6968970529161822	5.709761165164744e-43
CALM2	RAB8B	1.4028769051087535	1.153125579798085e-31
CALM2	PRKCI	1.478124229969964	5.475686026265916e-40
CALM2	ASGR1	1.599805336582265	1.7573339004109108e-30
CALM2	FOS	1.3565753321280931	3.8872312222320147e-38
CALM2	TRPV2	1.643230704202439	9.314858323522891e-43
CALM2	MYH7	1.3916246462614972	5.087927519275576e-39
CALM2	TUBB2A	1.5708140783729228	1.8176369253709008e-41
CALM2	GRK4	1.4264865988385211	3.2054117334826734e-39
CALM2	INVS	1.5218416464537499	3.710466257439753e-33
CALM2	ROCK2	1.8542254039050485	4.7227504246973653e-45
CALM2	ITPR3	1.5316002653763068	9.355377686218153e-41
CALM2	LHCGR	2.049962320540564	0.0
CALM2	PFKL	1.363739567361441	2.046056761136763e-38
CALM2	PLK1	1.7286093100716526	2.2718842172476624e-43
CALM2	TUBA4A	1.4368009682089165	2.2409217533670665e-39
CALM2	SOCS3	1.3725456777183187	2.2508086011757655e-29
CALM2	PDE10A	1.7027366319105086	1.0117317466503486e-35
CALM2	GPX3	1.343848657592967	2.0080764266407579e-38
CALM2	RAPGEF3	1.8763455341061304	7.854871461106512e-42
CALM2	ATG7	1.3009831859558703	7.28378974755514e-34
CALM2	KCNMA1	1.4622114657803624	9.377399040124891e-40
CALM2	ATG5	2.1202459453569076	8.734404484752136e-48
CALM2	THOP1	1.3588876479782948	2.492443419814099e-33
CALM2	PHKG1	1.885486456214084	9.91145652943382e-46
CALM2	CD72	2.105960199309563	8.352002461932461e-48
CALM2	MYH10	1.9785780824152197	2.731157664894043e-46
CALM2	FOXO4	1.307632625196113	1.118807473172011e-37
CALM2	PRKG2	1.6823077550180734	2.4766089769446875e-37
APC	PARD3	1.3134448775907581	3.834408423937266e-31
CYCS	RAC2	1.573925745416345	1.490256532954424e-42
CYCS	CASP3	1.5534202493361613	3.498557825998573e-35
CYCS	IKBKB	1.5230453387317968	1.2360263399766092e-40
CYCS	TBK1	1.5947905133147622	1.25237536097106e-41
CYCS	ARF6	1.5235595342555668	1.2154526986820718e-40
CYCS	PFN1	1.7334353723298026	1.9775129357109892e-43
CYCS	ADRB1	1.3303329784139468	1.61401069718337e-38
CYCS	ADRB3	1.817974206322028	0.0
CYCS	CXCR4	1.6662657162305756	1.4136300840136728e-42
CYCS	KNG1	1.4745454096314379	6.176872775244711e-40
CYCS	DDX58	1.361476547594825	3.250089308776822e-38
CYCS	CD40LG	1.3608613150682354	3.32383378655438e-38
CYCS	FOXO1	1.3026260371039158	1.3314026875291158e-38
CYCS	AGT	1.330024958844876	7.0883316364344e-38
CYCS	CHEK1	1.3055072316943375	6.588509016296127e-29
CYCS	CDKN2C	1.4162199343533224	4.589064671284295e-39
CYCS	CYP1B1	1.321243175115565	1.5481641224021564e-28
CYCS	SLC2A4	1.3405571842427895	7.728469164891913e-39
CYCS	LAMTOR5	1.704504003737916	4.5702316973893795e-43
CYCS	CFL2	1.44943615717741	1.4503770397087742e-39
CYCS	WNT5A	1.3532814138160962	1.4188945747789639e-38
CYCS	SIRT1	1.6655057998292646	1.446087363357129e-42
CYCS	CLDN4	1.3812847441261544	3.7371939296859555e-39
CYCS	CTSC	1.6965303847721165	1.9019623431385843e-43
CYCS	JARID2	1.302543719263203	2.9201924462507334e-37
CYCS	FN1	1.5279157693394814	1.0545759617111651e-40
CYCS	FOXM1	1.4312098427860152	2.719936265863767e-39
CYCS	PAX8	1.3296666931461423	1.2349294674514962e-30
CYCS	SPTAN1	1.3251296180108214	1.3732140644702533e-38
CYCS	CTF1	1.4652690245814166	3.2298129060406105e-41
CYCS	PRF1	1.4856018326269391	4.260906940031559e-40
CYCS	POU5F1	1.3654848908911972	1.9201701831843102e-38
CYCS	MYL6	1.622718913121112	2.4486945402641977e-42
CYCS	CD22	1.4152760785847724	4.8307814855578267e-32
CYCS	TLR8	1.8299250984040827	1.3336257788907318e-44
CYCS	HSD3B2	1.599734888639286	0.0
CYCS	PERP	1.6331921832837493	2.618548886045236e-42
CYCS	VWF	1.4379414538004422	4.457336052637207e-41
CYCS	PKLR	1.5344689586467506	8.524082450265279e-41
CYCS	CYP1A1	1.353909504254938	6.694405815305982e-39
CYCS	PTPRZ1	1.3589009974989072	0.0
CYCS	GCLC	1.305921832762393	2.5681822558262018e-37
