APOA2	LDLR	1.3068506952494685	3.6115784762191045e-11
PLTP	MYL9	1.3419043062200957	1.1838106207739803e-30
PLTP	FABP1	1.3075903394850763	3.591351926072087e-30
DBI	MYD88	1.6126982342479232	1.1295918801075324e-47
DBI	TLN1	1.537540984727279	2.135367158199374e-89
DBI	TLN2	1.6017350291247077	8.599968940664631e-79
DBI	VDAC1	1.3892037742731156	2.6060049272610065e-20
DBI	CHRM2	1.7039407879824877	0.0
DBI	ADCYAP1R1	1.3047617887664331	0.0
DBI	IL10	1.3302279316295456	4.915664543174213e-26
DBI	ATP6V1B1	1.4707517800881198	0.0
DBI	SEC13	1.4708829939943435	0.0
DBI	HNF4A	1.3972350304668695	4.5621839904200216e-27
DBI	RDX	1.4999372873352543	9.71564893450993e-37
DBI	EZR	1.3808618743387753	1.3103431480640012e-73
DBI	PTGS2	1.6099336952999699	2.914039331868607e-43
DBI	AGPAT3	1.3173040328718288	3.6093301829027204e-12
ACSL1	PFKM	1.311855092276145	0.0
ACSL5	RIPK3	1.3531442213830458	1.0495972205431684e-42
ACSL5	GYS1	1.3518996964450072	8.334038573032454e-26
ACSL5	HMGCR	1.327325936829077	0.0
ACSL5	ALOX5	1.37747310209226	0.0
ACSL5	ACACA	1.341674346321953	8.186676262645399e-28
SCP2	HSP90AB1	1.3929427423170468	4.755060238049917e-12
SCP2	HSP90B1	1.5980594773923509	5.741897086014541e-12
SCP2	SQSTM1	1.3373377658278578	1.4259043887081785e-11
SCP2	TTR	1.3250560981790724	4.2429458464789846e-09
SCP2	ACOX3	1.405711309214924	6.38690888824286e-09
SCP2	FBP1	1.347936381056906	1.329955312592851e-09
PCK1	TBC1D4	1.3721112110419589	1.8228396257419804e-08
CALM2	RAP1B	1.3653208221639288	2.8255795755208526e-38
CALM2	RAC2	1.399481127335231	1.3447039630945147e-39
CALM2	RAC3	1.4871199871030838	4.352478133512773e-41
CALM2	CASP3	1.847259799835056	8.340437785681487e-45
CALM2	MAPK14	1.3213777741486108	6.659214079978703e-38
CALM2	CHUK	1.7394580780645237	1.6639603203327158e-43
CALM2	TNNI3	1.6607188388761198	1.1715881784579551e-37
CALM2	MRAP	1.5840798052123681	1.7511486878392526e-41
CALM2	PFKP	1.6253452481929478	4.8716708888360126e-42
CALM2	GSK3B	1.8531491439423862	1.082371677619543e-45
CALM2	CHRM1	1.725629217707505	0.0
CALM2	PPIF	1.4090842243999493	2.7386684391699548e-39
CALM2	VDAC1	1.361664293616684	3.227919147923946e-38
CALM2	PRKAR2B	1.3016703651910264	3.4577564067204753e-38
CALM2	MARCKS	1.4327832901348978	2.5754298960387627e-39
CALM2	CALCR	1.362337589306632	2.915728739591217e-41
CALM2	PPP1R12B	1.4745097091068027	6.184310783866936e-40
CALM2	PRKAG3	1.4773166483694378	0.0
CALM2	SLC9A1	1.415619187103098	2.2901242655722254e-39
CALM2	CSNK1G1	1.3284289756112493	1.1002849339464304e-37
CALM2	ILK	1.5675398537575083	2.9517180235032087e-41
CALM2	OXT	1.4579066223168855	3.5493761587108165e-33
CALM2	IL6ST	1.5242891992300098	1.1868556407163132e-40
CALM2	PRKCI	1.3632758349374101	3.0438487847672215e-38
CALM2	MPDZ	1.3373207157181224	2.557240339260865e-38
CALM2	ASGR1	1.6659018532488161	2.432474816806979e-31
CALM2	TRPV2	1.7156599960904855	1.0884698309715502e-43
CALM2	ATG16L1	1.3432767315515206	2.9452179681805825e-38
CALM2	MYH7	1.4015211521999742	3.5781590644140537e-39
CALM2	TUBB2A	1.6308481917312916	2.8125402789711687e-42
CALM2	PRKCZ	1.4738819278813782	6.316608557093563e-40
CALM2	GYS1	1.3500999828106612	1.2167617749178454e-34
CALM2	GRK4	1.3312518391498662	9.902982809207112e-38
CALM2	MYL12B	1.3759237992045523	7.716779570974746e-40
CALM2	INVS	1.5258773538782535	3.258077668687808e-33
CALM2	ROCK2	1.8021346385199488	1.9510815806986246e-44
CALM2	ITPR3	1.4367139164382097	2.2476781607593054e-39
CALM2	LHCGR	1.8123937340677125	0.0
CALM2	PFKL	1.3627950730120904	2.117659477585925e-38
CALM2	PLK1	1.5383291004434976	7.522884117462014e-41
CALM2	TUBA4A	1.3693620700306868	2.4399772450879937e-38
CALM2	SOCS3	1.4852006890538207	4.811218555891243e-31
CALM2	PDE10A	1.7217161330916038	5.854898988073129e-36
CALM2	GPX3	1.3601294455691157	1.1043199275153861e-38
CALM2	RAPGEF3	1.815572144920896	4.035436726432107e-41
CALM2	ATG7	1.3160230998219928	4.13580473964017e-34
CALM2	KCNMA1	1.4509914883515456	1.375101718042071e-39
CALM2	ATG5	1.7857114345157827	4.50622192884419e-44
CALM2	THOP1	1.5068242084148784	1.5258004829415295e-35
CALM2	PHKG1	1.8821468483155646	1.0825987315755216e-45
CALM2	CD72	1.8821304063486408	2.2450889382243326e-45
CALM2	SNAI2	1.360294681942329	1.0904795029061402e-31
CALM2	MYH10	1.8670900147414315	4.90147947522711e-45
