PPARA	PRKACA	1.056880026670259
PPARA	PRKACB	1.0707813363526804
PPARA	PRKACG	1.0472667433643839
PPARA	LEPR	1.0260018436777971
PPARA	ADIPOR1	1.0411080018396028
PPARA	ADIPOR2	1.0486385182848168
HMGCS1	PPARA	1.050159560834202
HMGCS1	RXRA	1.0227919340897011
HMGCS1	RXRB	0.9981640189770443
HMGCS1	RXRG	1.015927351848603
HMGCS2	PPARA	1.0167085486455465
HMGCS2	RXRA	1.0444792785198906
HMGCS2	RXRB	1.0408283576137707
HMGCS2	RXRG	0.9988745497759026
APOA1	PPARA	1.0241302570578608
APOA1	RXRA	1.0264758608937057
APOA1	RXRB	1.04049585863828
APOA1	RXRG	1.0044102914756792
APOA2	PPARA	0.9994409562664661
APOA2	RXRA	1.0196953650382918
APOA2	RXRB	1.039357385876446
APOA2	RXRG	0.9890235157419577
APOC3	PPARA	1.0693209475746466
APOC3	RXRA	1.03360846527421
APOC3	RXRB	1.092646169072021
APOC3	RXRG	1.0978486872030977
APOA5	PPARA	1.351477414702974
APOA5	RXRA	1.3735344756234484
APOA5	RXRB	1.3491634949780889
APOA5	RXRG	1.5026922301298762
PLTP	PPARA	1.0160572381906667
PLTP	RXRA	1.0220292115065153
PLTP	RXRB	1.0218175980309814
PLTP	RXRG	1.0348281831860386
ME3	PPARA	1.0013738416940845
ME3	RXRA	1.0150835873959392
ME3	RXRB	1.010212996875235
ME3	RXRG	0.995688692573254
ME1	PPARA	1.0171704608578447
ME1	RXRA	1.0180715201004977
ME1	RXRB	1.0016873069173482
ME1	RXRG	1.0129630940032437
SCD	PPARA	1.0158683600178682
SCD	RXRA	1.0108939791511475
SCD	RXRB	1.0105760012704792
SCD	RXRG	1.0229959629664305
SCD	PPARG	1.006800466160491
SCD	SREBF1	1.0239100011695557
SCD5	PPARA	1.0158382907312973
SCD5	RXRA	1.0108526380915719
SCD5	RXRB	1.0035861043702015
SCD5	RXRG	1.0084726867628295
SCD5	PPARG	1.0062231579308545
SCD5	SREBF1	1.003508197587157
FADS2	PPARA	1.016542017779495
FADS2	RXRA	1.0175797132419764
FADS2	RXRB	1.0034572856577237
FADS2	RXRG	1.0109266644044372
CYP7A1	PPARA	1.003009766674021
CYP7A1	RXRA	1.00038206622676
CYP7A1	RXRB	1.0496311757924834
CYP7A1	RXRG	1.0152906379906477
CYP8B1	PPARA	1.1255648074816524
CYP8B1	RXRA	1.1004222744087633
CYP8B1	RXRB	1.1226996494131163
CYP8B1	RXRG	1.1322279474519632
NR1H3	PPARA	1.0062761336477937
NR1H3	RXRA	1.0001413095485931
NR1H3	RXRB	1.0096355144940923
NR1H3	RXRG	0.9947539922009939
NR1H3	PPARG	1.037925946356202
DBI	PPARA	1.0115543740160493
DBI	RXRA	1.016517215717881
DBI	RXRB	1.0166566264772618
DBI	RXRG	1.01462530260605
FABP1	PPARA	1.1065074230494536
FABP1	RXRA	1.0837177599560737
FABP1	RXRB	1.1621501109997523
FABP1	RXRG	1.1817389589543157
SLC27A4	PPARA	1.0281719392106847
SLC27A4	RXRA	1.0501346016234372
SLC27A4	RXRB	1.0199676538519353
SLC27A4	RXRG	1.012778507802764
SLC27A4	PPARG	1.0137059777324195
SLC27A1	PPARA	1.0109832835795094
SLC27A1	RXRA	1.014532832703659
SLC27A1	RXRB	1.007618007565599
SLC27A1	RXRG	1.0193932516968565
SLC27A1	PPARG	1.0098764083061558
LPL	PPARA	1.0132085100428192
LPL	RXRA	1.0082634906942642
LPL	RXRB	0.9991902540842321
LPL	RXRG	1.0377278111658286
LPL	PPARD	1.0043754185989107
LPL	PPARG	1.008347795991222
ACSL1	PPARA	1.0301832192516593
ACSL1	RXRA	1.0201238777266264
ACSL1	RXRB	1.0254320031638735
ACSL1	RXRG	1.0199358545151986
ACSL1	PPARG	1.0171149583857506
ACSL1	CPT1C	1.0041805315383217
ACSL1	CPT1A	1.0080836169758098
ACSL1	CPT1B	1.0022812206847083
ACSL3	PPARA	1.0544823021016885
ACSL3	RXRA	1.0151856769114134
ACSL3	RXRB	1.0294379188385243
ACSL3	RXRG	1.0326603459787809
ACSL3	PPARG	1.0041545044388314
ACSL3	CPT1C	1.0212436325339989
ACSL3	CPT1A	1.021677213823027
ACSL3	CPT1B	1.0188891441990244
ACSL4	PPARA	1.0564909590445837
ACSL4	RXRA	1.0156699231193427
ACSL4	RXRB	1.0161764373407618
ACSL4	RXRG	1.0116701041283125
ACSL4	PPARG	1.0178360404774383
ACSL4	CPT1C	1.03346958910226
ACSL4	CPT1A	1.0115974296727153
ACSL4	CPT1B	1.0197277125555642
ACSBG1	PPARA	1.0031385169701135
ACSBG1	RXRA	1.0280507838310529
ACSBG1	RXRB	0.9870296631463534
ACSBG1	RXRG	1.0170552569118092
ACSBG1	PPARG	1.0263211207584961
ACSBG1	CPT1C	0.9959421445884732
ACSBG1	CPT1A	0.9844251648738497
ACSBG1	CPT1B	1.0370641680184531
ACSL6	PPARA	1.013193789861876
ACSL6	RXRA	1.015140263506217
ACSL6	RXRB	0.9834640098672794
ACSL6	RXRG	1.004382596148629
ACSL6	PPARG	1.0174010842291101
ACSL6	CPT1C	1.007871498424078
ACSL6	CPT1A	0.9869708985342329
ACSL6	CPT1B	1.0137308200880955
ACSL5	PPARA	1.0014498969971657
ACSL5	RXRA	1.0065770491234791
ACSL5	RXRB	1.0035890424431395
ACSL5	RXRG	1.004218890698627
ACSL5	PPARG	1.0356742917762476
ACSL5	CPT1C	1.006397700902714
ACSL5	CPT1A	1.0182154104454209
ACSL5	CPT1B	1.019556653568716
ACSBG2	PPARA	1.0109963017312253
ACSBG2	RXRA	1.0023354163491658
ACSBG2	RXRB	1.014748704016664
ACSBG2	RXRG	1.0176242015621266
ACSBG2	PPARG	1.0092576040358652
