PPARA	PRKACA	1.025360505952952
PPARA	PRKACB	1.066988248206578
PPARA	PRKACG	1.0066217490818294
PPARA	LEPR	1.0098940069915616
PPARA	ADIPOR1	1.0193772314070964
PPARA	ADIPOR2	1.0443863999664866
HMGCS1	PPARA	1.0542440013175796
HMGCS1	RXRA	1.0005910566418097
HMGCS1	RXRB	1.022837592418786
HMGCS1	RXRG	1.0204984734390676
HMGCS2	PPARA	0.9805730833808347
HMGCS2	RXRA	1.0284426230095653
HMGCS2	RXRB	1.0068971079077345
HMGCS2	RXRG	1.0039720811088797
APOA1	PPARA	0.9901712455713176
APOA1	RXRA	0.9775412627281298
APOA1	RXRB	0.9907171312430927
APOA1	RXRG	1.0150822054930069
APOA2	PPARA	0.9629027374746622
APOA2	RXRA	0.9624967375864716
APOA2	RXRB	0.9886076431302638
APOA2	RXRG	1.0208328733194183
APOC3	PPARA	1.1585273599832993
APOC3	RXRA	1.1508382252505076
APOC3	RXRB	1.2568984460657573
APOC3	RXRG	1.3418196118162233
APOA5	PPARA	1.4152701209646554
APOA5	RXRA	1.3504285658260364
APOA5	RXRB	1.4007683016242247
APOA5	RXRG	1.5621760894542809
PLTP	PPARA	1.0189988144623223
PLTP	RXRA	1.0074853308223388
PLTP	RXRB	1.0072791205905574
PLTP	RXRG	1.0140359813020103
ME3	PPARA	1.0036411063645918
ME3	RXRA	1.0105048160093721
ME3	RXRB	1.0072585462797259
ME3	RXRG	1.011560306921522
ME1	PPARA	1.0072513580938596
ME1	RXRA	1.0104269555289318
ME1	RXRB	1.0154184289246035
ME1	RXRG	1.0381099370858327
SCD	PPARA	1.0026275565947451
SCD	RXRA	1.0039749107469977
SCD	RXRB	1.013291276164201
SCD	RXRG	1.0242379469703133
SCD	PPARG	1.0045857700669283
SCD	SREBF1	1.0247100994034364
SCD5	PPARA	1.0112094741338626
SCD5	RXRA	1.0118318090883582
SCD5	RXRB	1.0140377545554315
SCD5	RXRG	1.008484332167466
SCD5	PPARG	1.011900676940027
SCD5	SREBF1	1.007695402669249
FADS2	PPARA	1.0082690209758982
FADS2	RXRA	1.0051047943498108
FADS2	RXRB	1.011301225303167
FADS2	RXRG	1.0093636773007082
CYP7A1	PPARA	1.0053393873739105
CYP7A1	RXRA	1.0221404899886282
CYP7A1	RXRB	1.0429765910129767
CYP7A1	RXRG	1.0037214421561016
CYP8B1	PPARA	0.9748047353724207
CYP8B1	RXRA	1.0123922354804933
CYP8B1	RXRB	0.9939535124559383
CYP8B1	RXRG	1.0129010439067268
NR1H3	PPARA	1.0007606405865344
NR1H3	RXRA	1.0108916168204374
NR1H3	RXRB	1.0095982531215835
NR1H3	RXRG	1.0101242657481178
NR1H3	PPARG	1.0300051064847067
DBI	PPARA	1.017902314846833
DBI	RXRA	1.024230333731686
DBI	RXRB	1.0141373665415405
DBI	RXRG	1.013495728519603
FABP1	PPARA	0.9634399506152534
FABP1	RXRA	0.9863791215499116
FABP1	RXRB	1.0109128169435158
FABP1	RXRG	1.0423827511737034
SLC27A4	PPARA	1.019516983420904
SLC27A4	RXRA	1.0443409970066895
SLC27A4	RXRB	1.0191446644191418
SLC27A4	RXRG	1.0122563481161764
SLC27A4	PPARG	1.0192266452461745
SLC27A1	PPARA	1.0071080288844194
SLC27A1	RXRA	1.0121203207548901
SLC27A1	RXRB	1.0067019337036907
SLC27A1	RXRG	1.0103217445658803
SLC27A1	PPARG	1.0226530787620176
LPL	PPARA	1.0160595658928042
LPL	RXRA	1.0074907655835514
LPL	RXRB	0.9983806617083019
LPL	RXRG	1.0451434908471493
LPL	PPARD	1.0052124473791122
LPL	PPARG	1.0151989557941943
ACSL1	PPARA	1.0217007249873202
ACSL1	RXRA	1.0210198757973155
ACSL1	RXRB	1.0222254514595026
ACSL1	RXRG	1.0131592556576874
ACSL1	PPARG	1.0141377612511373
ACSL1	CPT1C	1.017706967699805
ACSL1	CPT1A	1.012378461844759
ACSL1	CPT1B	1.0138735945558652
ACSL3	PPARA	1.0549700825673018
ACSL3	RXRA	1.0214370655264067
