APOA2	ADIPOQ	1.4491523446249104	0.0
APOA2	FGA	1.33939974279375	1.2599914570266315e-12
DBI	MYD88	1.4842436250184836	2.044514795087807e-42
DBI	TLN1	1.3136373488947914	6.619584323188446e-78
DBI	TLN2	1.5975360612713487	1.2130447038792643e-78
DBI	VDAC1	1.3122041679216925	3.2942363605519127e-15
DBI	CHRM2	1.5976531129481355	0.0
DBI	IL10	1.342166149941778	7.907721892922333e-27
DBI	ATP6V1B1	1.3714416226014976	0.0
DBI	SEC13	1.382388531211003	0.0
DBI	HNF4A	1.3483526527461307	6.051162152375363e-24
DBI	RDX	1.3567432055677775	5.617196602758249e-29
DBI	EZR	1.3439820389740182	1.918839515573168e-71
DBI	PTGS2	1.567588498671718	1.275497842341942e-41
ACSL5	TAB2	1.3382944664021788	0.005401021680758156
ACSL5	CSF1R	1.4090030328869578	1.3950786802730136e-47
ACSL5	CASP7	1.4706853683770953	2.597335973436571e-25
ACSL5	RIPK3	1.3922456036701205	5.177116019152055e-45
ACSL5	PLA2G4C	1.3725785201830967	4.5729806463597395e-34
ACSL5	PYGL	1.3844673285148075	9.228926420792115e-34
ACSL5	HMGCS2	1.3372966227294973	4.068282822387e-33
ACSL5	ALOX5	1.434107102826103	0.0
ACSL5	GBP3	1.4667853839111764	0.0
SCP2	VDAC3	1.3643099378706414	6.372474822931833e-13
SCP2	HSP90AB1	1.6103574008815515	3.667007300510688e-18
SCP2	HSP90B1	1.4695504832091804	1.4184985640884694e-08
SCP2	HNF4A	1.429976663859193	1.0553544500526573e-17
SCP2	SQSTM1	1.3692360709869713	1.3198326549935417e-12
SCP2	TTR	1.4220583756636098	4.844260193348372e-12
SCP2	PLIN1	1.413041681425982	3.591921642947196e-17
SCP2	ACOX3	1.4588163986020068	2.3890960930856885e-10
SCP2	FBP1	1.420822759099109	8.743824609941142e-12
SCP2	FBP2	1.4172000104038736	2.781129029647014e-17
CPT1A	VDAC1	1.3709842024866075	8.930761709929378e-14
CPT1A	FZD6	1.316064231099047	1.6242633315068808e-10
CPT1A	KLF2	1.3138228373945338	3.2611902933992348e-12
CPT1A	SORBS1	1.340915332480852	4.603917461574786e-11
CPT1A	PRKCI	1.3356904628493276	4.622946920661324e-09
CPT1A	ADIPOR1	1.3981798989875578	7.832646697712427e-12
CPT1A	PFKP	1.3127378619211112	5.160340428844962e-12
CPT1A	CTLA4	1.3044307608918015	4.319772874529809e-12
CPT1A	PFKL	1.332895311290426	1.4498099266510475e-12
CPT1A	ANGPTL4	1.3993355438150012	2.1666794861402604e-14
CPT1A	PCK2	1.3122480904365639	5.136561018435344e-12
ACADM	DRD2	1.31842392183422	0.0
ACADM	ADRA1D	1.576507647812211	0.0
ACADM	NCOR1	1.3237461377422335	2.248341297517407e-15
ACADM	ACACB	1.3034995086246373	5.75057369694068e-13
ACADM	CANX	1.304580445529466	8.785979421794998e-12
ACADM	CYP27A1	1.3792324401883413	3.530580788380313e-14
ACADM	ATP1B1	1.3191992647317787	3.92579255784371e-15
ACADM	MYH6	1.3286184495701905	2.7184565647814333e-15
PCK1	MAPK14	1.3575695511179378	1.8387591839640223e-20
PCK1	GLI3	1.3333333333333333	6.8009264435649e-23
PCK1	SIRT1	1.3034220856801508	4.937139245811094e-09
PCK1	KAT2B	1.3144281233998976	1.1742520392983566e-14
PCK1	GYS1	1.302744708994709	2.880690410749281e-21
PCK1	MED24	1.3032407407407403	5.261267418709808e-07
PCK1	CYP27A1	1.69535650281618	8.937401967438894e-37
PCK1	FGG	1.3333333333333333	6.453526253919445e-23
PCK1	ME1	1.3101078469022018	1.1892614974902695e-21
CALM2	RAP1B	1.478378995462965	5.428977987271053e-40
CALM2	RAC2	1.5372626234616524	1.2614576179070272e-41
CALM2	RAC3	1.594931725588516	1.3380883983809842e-42
CALM2	CASP3	2.0975627472674323	1.4919931898340983e-47
CALM2	PAK2	1.313639583371374	6.020498323825662e-38
CALM2	MAPK11	1.32941487205505	4.0589533632365e-35
CALM2	CHUK	1.9686845781064768	3.5053475517268965e-46
CALM2	CACNA1A	1.3718015216282948	1.3409065089198718e-32
CALM2	TNNI3	1.6076588376909007	5.83784843545519e-37
CALM2	MRAP	1.6363545645106048	3.481775477965535e-42
CALM2	PFKP	1.7974160226416493	3.255141196142066e-44
CALM2	ALB	1.354142492560269	2.905245229847669e-38
CALM2	TSC1	1.3555281377341346	6.560378619623651e-39
CALM2	PLCB1	1.5207271237458446	2.4244783701617074e-43
CALM2	TPCN1	1.3055188023857347	1.7834160287515574e-37
CALM2	GSK3B	2.058057005917693	5.846909087725775e-48
CALM2	CHRM1	1.7566070354494387	0.0
CALM2	PPIF	1.6542382611855064	9.400930999816204e-43
CALM2	NFATC2	1.3765650764993929	1.8804673815208495e-38
CALM2	TUBA8	1.3281021979635361	1.1137971798974576e-37
CALM2	PRKAR2B	1.3686977053586138	2.8567422873320197e-39
CALM2	MARCKS	1.6156150343855453	6.567882174009466e-42
CALM2	BECN1	1.3159948542090394	9.380241931698694e-31
CALM2	CALCR	1.4346422651130668	2.2252777039452122e-42
CALM2	RAB5C	1.3996458712717912	9.606515090286779e-40
CALM2	PPP1R12B	1.6595011607895176	1.7308248134980188e-42
CALM2	PRKAG3	1.4947590542816462	0.0
CALM2	CSNK2A2	1.36885782270744	2.48500115073196e-38
CALM2	SLC9A1	1.687443990055696	3.679773351967798e-43
CALM2	ARF1	1.3360832611833175	8.27373633020036e-38
CALM2	FLNC	1.3970363885336883	9.034750557990963e-39
CALM2	CSNK1G1	1.3679826640390806	2.5651648755270267e-38
CALM2	ILK	1.5747661043883845	2.348105159409721e-41
CALM2	OXT	1.4962467219817865	9.891609955136299e-34
CALM2	IL6ST	1.8176189221444834	1.8660360674702874e-44
CALM2	PIK3C3	1.368998667563417	2.472340595473241e-38
CALM2	PRKCI	1.5575742626745361	4.0536244303340406e-41
CALM2	MPDZ	1.4852280918328589	1.3935950178356608e-40
CALM2	ASGR1	1.904270772049206	3.422071642695537e-34
CALM2	FOS	1.398797425306067	8.486811911023895e-39
CALM2	TRPV2	1.9161919359916049	4.434728520278882e-46
CALM2	ATG16L1	1.3769741177050954	8.606687749715591e-39
CALM2	MYH7	1.5790649071916405	9.510590248247202e-42
CALM2	ARF6	1.3335530044159154	7.767053352207457e-41
CALM2	TUBB2A	1.8094730354674544	1.5937350142076737e-44
CALM2	PRKCZ	1.6873982068881335	7.550046149043221e-43
CALM2	GYS1	1.5005927690986047	6.58880580345035e-37
